Sensor;Split;Mean Squared Error;Accuracy;F1;Recall;Precision
29;6;1.48197259703791;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
29;7;0.08706191906056471;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
29;8;0.8250459338997245;0.9731543624161074;0.9731543624161074;0.9731543624161074;0.9731543624161074
29;9;0.966618953790045;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
29;10;0.056064623696790786;1.0;1.0;1.0;1.0
30;1;0.014921826604813825;1.0;1.0;1.0;1.0
30;2;0.016773007699166866;1.0;1.0;1.0;1.0
30;3;0.014544258937453886;1.0;1.0;1.0;1.0
30;4;0.015140261867393095;1.0;1.0;1.0;1.0
30;5;0.014022109651997365;1.0;1.0;1.0;1.0
30;6;0.013765894032753537;1.0;1.0;1.0;1.0
30;7;0.02046280391318268;1.0;1.0;1.0;1.0
30;8;0.013679929284736301;1.0;1.0;1.0;1.0
30;9;0.028047310444778262;1.0;1.0;1.0;1.0
30;10;0.03742092913217822;1.0;1.0;1.0;1.0
31;1;0.32300702750861493;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
31;2;0.15829520228424498;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
31;3;0.016150668223481275;1.0;1.0;1.0;1.0
31;4;0.03754850436961042;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
31;5;0.29985659141486115;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
31;6;0.14771191103217388;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
31;7;0.12032762992742874;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
31;8;0.9102233802632534;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
31;9;0.18250331641384027;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
31;10;0.05731688253028526;1.0;1.0;1.0;1.0
