Sensor;Split;Mean Squared Error;Accuracy;F1;Recall;Precision
26;5;0.6903475043541345;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
26;6;0.13879079257141239;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
26;7;0.3647722049425469;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
26;8;0.48927968963323526;0.9731543624161074;0.9731543624161074;0.9731543624161074;0.9731543624161074
26;9;0.3168052948899598;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
26;10;0.09199903997442892;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
27;1;0.010005545613385746;1.0;1.0;1.0;1.0
27;2;0.02076578473384524;1.0;1.0;1.0;1.0
27;3;0.010004877142659883;1.0;1.0;1.0;1.0
27;4;0.010005081008455624;1.0;1.0;1.0;1.0
27;5;0.01000308457669393;1.0;1.0;1.0;1.0
27;6;0.02128297650306822;1.0;1.0;1.0;1.0
27;7;0.010004285957432687;1.0;1.0;1.0;1.0
27;8;0.010001974489728938;1.0;1.0;1.0;1.0
27;9;0.013097658793316248;1.0;1.0;1.0;1.0
27;10;0.032165274560517244;1.0;1.0;1.0;1.0
28;1;0.5225076893053489;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
28;2;1.4249151856149969;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
28;3;1.1786667944251534;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
28;4;0.4065793107643041;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
28;5;0.23518309812201127;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
28;6;0.5812784429712723;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
28;7;4.82259943207657;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
28;8;0.9333895924526499;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
28;9;3.7419178302926355;0.9731543624161074;0.9731543624161074;0.9731543624161074;0.9731543624161074
28;10;0.5988524345563332;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
29;1;0.06453670455695854;1.0;1.0;1.0;1.0
29;2;0.21648320677070373;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
29;3;0.18359718141610595;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
29;4;0.6652287922126319;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
29;5;0.0743015860095574;1.0;1.0;1.0;1.0
29;6;1.7615011870886697;0.9798657718120806;0.9798657718120806;0.9798657718120806;0.9798657718120806
